Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées;station_opening_hours
19110;Square Claude Bernard;OUI;0;19;11;1;10;OUI;OUI;2025-04-17T15:40:29+00:00;48.89876016219984, 2.375325746834278;Paris;75056;
3008;Perle - Vieille du Temple;OUI;0;4;30;22;8;OUI;OUI;2025-04-17T15:42:41+00:00;48.8601346, 2.3611206;Paris;75056;
11112;Jules Vallès - Charonne;OUI;0;13;10;6;4;OUI;OUI;2025-04-17T15:42:47+00:00;48.854284379935, 2.3847674578428;Paris;75056;
6010;Chevreuse - Montparnasse;OUI;0;12;2;0;2;OUI;OUI;2025-04-17T15:39:35+00:00;48.841739161231, 2.3315522167367;Paris;75056;
5007;Ecoles - Carmes;OUI;0;11;23;5;18;OUI;OUI;2025-04-17T15:42:34+00:00;48.848904447989405, 2.3473486304283147;Paris;75056;
5015;Epée de Bois - Mouffetard;OUI;0;61;2;2;0;OUI;OUI;2025-04-17T15:39:18+00:00;48.841508690388835, 2.350066713988781;Paris;75056;
16105;Crevaux - Bugeaud;OUI;0;29;2;0;2;OUI;OUI;2025-04-17T15:41:31+00:00;48.87080942867, 2.2811490076919;Paris;75056;
44014;Camille Risch - Paul Armangot;OUI;0;14;10;1;9;OUI;OUI;2025-04-17T15:42:19+00:00;48.774703, 2.373685;Vitry-sur-Seine;94081;
4006;Bourdon - Pont Morland;OUI;0;20;31;21;10;OUI;OUI;2025-04-17T15:40:56+00:00;48.8478103, 2.3659356;Paris;75056;
12037;Reuilly - Daumesnil;OUI;0;26;9;3;6;OUI;OUI;2025-04-17T15:38:22+00:00;48.8395385, 2.3972516;Paris;75056;
45002;Roger Salengro - Général de Gaulle;OUI;0;14;13;12;1;OUI;OUI;2025-04-17T15:42:22+00:00;48.820029010376956, 2.4846760556101803;Champigny-sur-Marne;94017;
1007;Turbigo - Française;OUI;0;3;10;6;4;OUI;OUI;2025-04-17T15:42:01+00:00;48.86358858111446, 2.3477794602513313;Paris;75056;
15128;Cadix - Hameau;OUI;0;31;6;4;2;OUI;OUI;2025-04-17T15:41:00+00:00;48.8340107632249, 2.289516180753708;Paris;75056;
18004;Place des Abbesses;OUI;0;5;6;1;5;OUI;OUI;2025-04-17T15:42:14+00:00;48.884542726149725, 2.3386867716908455;Paris;75056;
47003;Charentonneau - Maisons Alfort;OUI;0;12;6;1;5;OUI;OUI;2025-04-17T15:37:29+00:00;48.809932980484355, 2.443288456496946;Maisons-Alfort;94046;
7012;Cité Vaneau;OUI;0;8;16;13;3;OUI;OUI;2025-04-17T15:39:22+00:00;48.8542210666207, 2.319614924490452;Paris;75056;
16013;Mairie du 16ème;OUI;0;32;3;1;2;OUI;OUI;2025-04-17T15:42:07+00:00;48.863936848471994, 2.2765953093767166;Paris;75056;
20001;Place de la Nation - Charonne;OUI;0;25;8;4;4;OUI;OUI;2025-04-17T15:42:34+00:00;48.848364667777, 2.3997623859813;Paris;75056;
20008;Pyrénées - Avron;OUI;0;30;2;0;2;OUI;OUI;2025-04-17T15:40:39+00:00;48.853246898211985, 2.405871044529538;Paris;75056;
18034;Leibniz - Jean Dollfus;OUI;0;21;6;2;4;OUI;OUI;2025-04-17T15:33:11+00:00;48.896328348515986, 2.333390423834684;Paris;75056;
20104;Louis Lumière.;OUI;0;18;4;1;3;OUI;OUI;2025-04-17T15:41:52+00:00;48.86216198070008, 2.41112578185621;Paris;75056;
12019;Gare de Reuilly - Picpus;OUI;5;25;1;0;1;OUI;OUI;2025-04-17T15:36:39+00:00;48.84267354116789, 2.3972943797707558;Paris;75056;
8110;Gare Saint-Lazare - Stockholm;OUI;0;19;13;4;9;OUI;OUI;2025-04-17T15:40:54+00:00;48.877127316667654, 2.322417162358761;Paris;75056;
14135;Jourdan - Cité Universitaire;OUI;0;37;2;1;1;OUI;OUI;2025-04-17T15:42:06+00:00;48.819897343156676, 2.3397007964124366;Paris;75056;
3010;Beaubourg - Michel-le-Comte;OUI;0;0;15;11;4;OUI;OUI;2025-04-17T15:42:34+00:00;48.862534941806, 2.3543103039265;Paris;75056;
20024;Gambetta - Père Lachaise;OUI;0;27;2;0;2;OUI;OUI;2025-04-17T15:41:17+00:00;48.864295696165875, 2.398228667282044;Paris;75056;
9009;Square Montholon;OUI;0;19;2;1;1;OUI;OUI;2025-04-17T15:40:16+00:00;48.876620377545024, 2.3457641154527664;Paris;75056;
12156;Niger - Soult;OUI;0;20;4;2;2;OUI;OUI;2025-04-17T15:42:22+00:00;48.84369906369085, 2.410361237220498;Paris;75056;
16102;Pergolèse - Marbeau;OUI;0;20;6;3;3;OUI;OUI;2025-04-17T15:34:24+00:00;48.873568706869, 2.2815125225299;Paris;75056;
18140;Porte de Clignancourt - Ney;OUI;0;35;5;3;2;OUI;OUI;2025-04-17T15:42:43+00:00;48.899641123987095, 2.344321422278881;Paris;75056;
13005;Cordelières - Arago;OUI;0;40;5;3;2;OUI;OUI;2025-04-17T15:34:33+00:00;48.83548071896613, 2.348572461702221;Paris;75056;
10034;Louis Blanc - La Chapelle;OUI;0;19;2;1;1;OUI;OUI;2025-04-17T15:27:21+00:00;48.884008964514, 2.3599335551262;Paris;75056;
16037;Molitor - Michel-Ange;OUI;0;0;0;0;0;NON;NON;2024-09-27T08:30:14+00:00;48.845182081538, 2.262112773566;Paris;75056;
6104;Herschel - Observatoire;OUI;0;30;7;4;3;OUI;OUI;2025-04-17T15:33:18+00:00;48.84342376221923, 2.3376645147800446;Paris;75056;
19010;Emile Reynaud - Porte de la Villette;OUI;0;18;2;2;0;OUI;OUI;2025-04-17T15:41:34+00:00;48.90098953630053, 2.3887022584676743;Paris;75056;
21309;Mairie d'Issy;OUI;2;23;15;4;11;OUI;OUI;2025-04-17T15:42:41+00:00;48.823767792468, 2.2723111510277;Issy-les-Moulineaux;92040;
22301;Chausson - Gabriel Péri;OUI;0;13;9;6;3;OUI;OUI;2025-04-17T15:41:41+00:00;48.921891003481115, 2.2952306270599365;Gennevilliers;92036;
4021;Centre Georges Pompidou;OUI;0;16;7;3;4;OUI;OUI;2025-04-17T15:42:40+00:00;48.861419, 2.352581;Paris;75056;
15132;Bargue -  Dutot;OUI;0;20;1;0;1;OUI;OUI;2025-04-17T15:42:15+00:00;48.837884, 2.308876;Paris;75056;
20034;Sorbier - Ménilmontant;OUI;0;23;1;0;1;OUI;OUI;2025-04-17T15:40:28+00:00;48.868542395661, 2.3897721245885;Paris;75056;
41405;Place de l'Europe - Alfortville;OUI;0;5;18;8;10;OUI;OUI;2025-04-17T15:39:08+00:00;48.78913702405837, 2.4284800887107854;Alfortville;94002;
19002;Centquatre;OUI;0;34;3;2;1;NON;NON;2025-04-17T15:41:44+00:00;48.889333538455, 2.3707854375243;Paris;75056;
10011;Bourse du Travail;OUI;0;2;12;9;3;OUI;OUI;2025-04-17T15:42:35+00:00;48.868976638826, 2.3623438552022;Paris;75056;
17019;Phalsbourg - Villiers;OUI;0;17;1;1;0;OUI;OUI;2025-04-17T15:42:41+00:00;48.88242307900951, 2.3090453445911407;Paris;75056;
14019;Sarrette - Général Leclerc;OUI;0;17;5;2;3;OUI;OUI;2025-04-17T15:42:44+00:00;48.825030852925, 2.3264128693982;Paris;75056;
19201;Petit - Georges Thill;OUI;0;18;5;0;5;OUI;OUI;2025-04-17T15:38:28+00:00;48.88603131999171, 2.3895753175020222;Paris;75056;
31709;Place de la Fraternité;OUI;0;13;5;2;3;OUI;OUI;2025-04-17T15:36:01+00:00;48.85716405838368, 2.422847449779511;Montreuil;93048;
20006;Pyrénées - Plaine;OUI;0;12;0;0;0;OUI;OUI;2025-04-17T15:41:01+00:00;48.85026702458, 2.4062821269035;Paris;75056;
10006;Petites Ecuries - Faubourg Saint-Denis;OUI;0;12;14;11;3;OUI;OUI;2025-04-17T15:42:09+00:00;48.87287120589831, 2.3542150855064397;Paris;75056;
8028;Arsène Houssaye - Champs-Elysées;OUI;0;27;2;1;1;OUI;OUI;2025-04-17T15:42:41+00:00;48.873409276267, 2.2977904602885;Paris;75056;
12002;Lacuée - Lyon;OUI;0;3;11;5;6;OUI;OUI;2025-04-17T15:40:40+00:00;48.849268481958, 2.3704585433006;Paris;75056;
21953;Gare de Bellevue;OUI;0;9;7;5;2;OUI;OUI;2025-04-17T15:42:41+00:00;48.8192404685572, 2.2295309230685234;Meudon;92048;
21506;Maurice Payret-Dortail;OUI;0;21;1;1;0;OUI;OUI;2025-04-17T15:41:02+00:00;48.87811957063342, 2.2233625128865246;Suresnes;92073;
14137;Maurice d'Ocagne - General Maudhuy;OUI;0;22;7;3;4;OUI;OUI;2025-04-17T15:37:19+00:00;48.82414282524159, 2.3158789426088333;Paris;75056;
3001;Beaumarchais - Saint-Gilles;OUI;0;19;32;25;7;OUI;OUI;2025-04-17T15:40:51+00:00;48.8580378, 2.3679352;Paris;75056;
3011;Turbigo - Réaumur;OUI;0;12;12;4;8;OUI;OUI;2025-04-17T15:41:26+00:00;48.865574047531, 2.3564198613167;Paris;75056;
20029;Frères Flavien - Porte des Lilas;OUI;0;22;1;0;1;OUI;OUI;2025-04-17T15:33:52+00:00;48.8780992764359, 2.41104629853209;Paris;75056;
10027;Dunkerque - Alsace;OUI;0;18;2;1;1;OUI;OUI;2025-04-17T15:38:09+00:00;48.879355, 2.358379;Paris;75056;
13017;Nationale - Vincent Auriol;OUI;0;31;0;0;0;OUI;OUI;2025-04-17T15:42:25+00:00;48.83252708397293, 2.362354410392119;Paris;75056;
22401;Charles de Gaulle - Plateau de Vanves;OUI;0;32;1;0;1;OUI;OUI;2025-04-17T15:40:35+00:00;48.82233088973263, 2.298571803412886;Malakoff;92046;
15111;Olivier de Serres - Leriche;OUI;2;22;3;1;2;OUI;OUI;2025-04-17T15:36:45+00:00;48.83460221715206, 2.2957482933998112;Paris;75056;
4103;Archives - Rivoli;OUI;0;4;21;19;2;OUI;OUI;2025-04-17T15:41:45+00:00;48.857346707443, 2.3539767041802;Paris;75056;
12020;Cours de Vincennes - Soult;OUI;0;41;4;3;1;OUI;OUI;2025-04-17T15:42:19+00:00;48.846918761569, 2.4105220288038;Paris;75056;
14103;Maine - Liancourt;OUI;0;25;2;2;0;OUI;OUI;2025-04-17T15:40:14+00:00;48.835064363954, 2.323731449974;Paris;75056;
2021;Cléry - Montmartre;OUI;0;32;23;20;3;OUI;OUI;2025-04-17T15:42:36+00:00;48.867458, 2.3445211;Paris;75056;
9037;Parme - Clichy;OUI;0;20;3;0;3;OUI;OUI;2025-04-17T15:42:30+00:00;48.881266424227, 2.3281970934506;Paris;75056;
3009;Temple - Haudriettes;OUI;0;6;11;10;1;OUI;OUI;2025-04-17T15:41:03+00:00;48.861636880212, 2.3566960206458;Paris;75056;
7021;Bosquet - Saint-Dominique;OUI;0;19;9;7;2;OUI;OUI;2025-04-17T15:41:42+00:00;48.858651709526, 2.3037165802346;Paris;75056;
4014;Blancs-Manteaux - Archives;OUI;0;17;12;7;5;OUI;OUI;2025-04-17T15:42:33+00:00;48.85941800703, 2.3559471219778;Paris;75056;
2015;Louis le Grand - Italiens;OUI;0;17;13;12;1;OUI;OUI;2025-04-17T15:40:56+00:00;48.870508937204, 2.3340544619393;Paris;75056;
3012;Square Emile - Chautemps;OUI;0;4;16;8;8;OUI;OUI;2025-04-17T15:42:44+00:00;48.867433724231, 2.3536357283592;Paris;75056;
21026;Sèvres - Général Leclerc;OUI;0;18;11;9;2;OUI;OUI;2025-04-17T15:41:19+00:00;48.830121559055, 2.2314262390137;Boulogne-Billancourt;92012;
23702;Hôtel de Ville de Chaville;OUI;0;16;4;0;4;OUI;OUI;2025-04-17T15:39:51+00:00;48.80887149094033, 2.188134044408798;Chaville;92022;
19129;Solitaires - Place des Fêtes;OUI;0;29;0;0;0;NON;NON;2025-02-23T09:26:05+00:00;48.876601, 2.391769;Paris;75056;
19012;Lally-Tollendal - Armand Carrel;OUI;0;19;3;0;3;OUI;OUI;2025-04-17T15:40:51+00:00;48.88270066221072, 2.374717555940151;Paris;75056;
32013;Saint-Denis - Université;OUI;0;13;10;1;9;OUI;OUI;2025-04-17T15:41:18+00:00;48.94563430946964, 2.3638297989964485;Saint-Denis;93066;
21507;Gardenat-Lapostol - Velettes;OUI;0;16;4;2;2;OUI;OUI;2025-04-17T15:41:02+00:00;48.87387, 2.224185;Suresnes;92073;
2003;Saint-Denis - Réaumur;OUI;0;18;13;5;8;OUI;OUI;2025-04-17T15:39:26+00:00;48.8661116315789, 2.3507790675507594;Paris;75056;
22306;Place du 17 Octobre;OUI;0;9;9;8;1;OUI;OUI;2025-04-17T15:41:18+00:00;48.91962690034779, 2.2978286134199792;Gennevilliers;92036;
22503;Joffre - Aigle;OUI;0;15;5;1;4;OUI;OUI;2025-04-17T15:41:24+00:00;48.904033, 2.245096;La Garenne-Colombes;92035;
14023;Adolphe Pinard - Victor Hugo;OUI;5;48;4;2;2;OUI;OUI;2025-04-17T15:42:02+00:00;48.8236825874564, 2.3077843710780144;Malakoff;92046;
1102;Française - Etienne Marcel;OUI;0;3;33;24;9;OUI;OUI;2025-04-17T15:42:09+00:00;48.864053304653766, 2.347587011754513;Paris;75056;
3003;Fille du Calvaire - Turenne;OUI;0;11;13;10;3;OUI;OUI;2025-04-17T15:42:36+00:00;48.86210505412563, 2.3649600148200993;Paris;75056;
24006;Adolphe Lalyre - Armand Silvestre;OUI;0;34;5;0;5;OUI;OUI;2025-04-17T15:36:35+00:00;48.90406266961591, 2.273416221141815;Courbevoie;92026;
9111;Victoire - Laffitte;OUI;0;13;5;3;2;OUI;OUI;2025-04-17T15:39:59+00:00;48.87514373494672, 2.338118505144376;Paris;75056;
14132;Bézout - Général Leclerc;OUI;0;24;5;1;4;OUI;OUI;2025-04-17T15:42:42+00:00;48.82884804502439, 2.3285973072052;Paris;75056;
5122;Saint-Michel - Luxembourg;OUI;0;19;9;2;7;OUI;OUI;2025-04-17T15:41:47+00:00;48.84501507626, 2.3394941166043;Paris;75056;
2005;Montmartre - Etienne Marcel;OUI;0;6;8;5;3;OUI;OUI;2025-04-17T15:41:51+00:00;48.86502194581, 2.3450684401448;Paris;75056;
13125;Gare d'Austerlitz - Pont Charles de Gaulle;OUI;0;8;46;29;17;OUI;OUI;2025-04-17T15:42:43+00:00;48.842319830109, 2.3670300096273;Paris;75056;
14022;Didot - Mariniers;OUI;0;31;3;0;3;OUI;OUI;2025-04-17T15:42:43+00:00;48.82650543613106, 2.313136198271666;Paris;75056;
3005;Sainte-Elisabeth - Turbigo;NON;0;27;6;3;3;NON;NON;2024-06-02T06:46:29+00:00;48.86610337431, 2.3596492409706;Paris;75056;
2002;Etienne Marcel - Montorgueil;OUI;0;0;24;19;5;OUI;OUI;2025-04-17T15:41:48+00:00;48.86450567259199, 2.3461959511041637;Paris;75056;
14133;Froidevaux - Boulard;OUI;0;32;3;0;3;OUI;OUI;2025-04-17T15:39:50+00:00;48.835147319625, 2.3294411972165;Paris;75056;
31001;Lagny - Auguste Blanqui;OUI;0;26;1;0;1;OUI;OUI;2025-04-17T15:42:43+00:00;48.84922568052601, 2.4218603968620305;Montreuil;93048;
41208;Alouettes - Maréchal de Lattre de Tassigny;OUI;0;14;5;3;2;OUI;OUI;2025-04-17T15:41:59+00:00;48.85511009293948, 2.4930700287222862;Fontenay-sous-Bois;94033;
22502;Kléber - National;OUI;0;16;4;2;2;OUI;OUI;2025-04-17T15:38:06+00:00;48.906333898712234, 2.2393910586833954;La Garenne-Colombes;92035;
1014;Rivoli - Musée du Louvre;OUI;0;3;16;13;3;OUI;OUI;2025-04-17T15:42:36+00:00;48.86364636851945, 2.33409583568573;Paris;75056;
3006;Mairie du 3ème;OUI;4;5;24;18;6;OUI;OUI;2025-04-17T15:42:44+00:00;48.86446178139141, 2.361762821674347;Paris;75056;
26006;Bas - Gabriel Péri;OUI;0;23;7;5;2;OUI;OUI;2025-04-17T15:42:29+00:00;48.91585580539625, 2.2948095202445984;Asnières-sur-Seine;92004;
4015;Mairie du 4ème;OUI;0;25;19;8;11;OUI;OUI;2025-04-17T15:42:29+00:00;48.855949910497, 2.3563823103905;Paris;75056;
42026;Barbès - Monique Maunoury;OUI;0;37;3;2;1;OUI;OUI;2025-04-17T15:36:28+00:00;48.81552718820216, 2.3687169334905405;Ivry-sur-Seine;94041;
19111;Cesaria Evora - Rosa Parks;OUI;2;29;5;3;2;OUI;OUI;2025-04-17T15:42:18+00:00;48.89717672825043, 2.3745173960924144;Paris;75056;
3002;Saint-Gilles - Turenne;OUI;0;8;8;7;1;OUI;OUI;2025-04-17T15:41:28+00:00;48.858158956779, 2.3647149920992;Paris;75056;
21110;Parc Roger Salengro;OUI;0;15;20;17;3;OUI;OUI;2025-04-17T15:42:41+00:00;48.905303858642, 2.31055945158;Clichy;92024;
4018;Saint-Bon - Rivoli;OUI;0;10;9;6;3;OUI;OUI;2025-04-17T15:42:04+00:00;48.857999643315, 2.3502172809763;Paris;75056;
8036;Lisbonne - Monceau;OUI;0;43;3;1;2;OUI;OUI;2025-04-17T15:42:22+00:00;48.877455676814, 2.3096942214195;Paris;75056;
16044;Porte de Saint Cloud - Parc des Princes;OUI;0;17;14;11;3;OUI;OUI;2025-04-17T15:40:20+00:00;48.838662757066, 2.2525164484978;Paris;75056;
6031;Pierre Sarrazin - Saint-Michel;OUI;0;10;19;12;7;OUI;OUI;2025-04-17T15:42:31+00:00;48.850908146398, 2.342130728066;Paris;75056;
44001;Quai Jules Guesde - Saint-Simon;OUI;0;11;19;13;6;OUI;OUI;2025-04-17T15:41:57+00:00;48.80391487219, 2.4089661620274;Vitry-sur-Seine;94081;
48005;Eugène Varlin - Place de la Paix;OUI;0;22;1;0;1;OUI;OUI;2025-04-17T15:41:24+00:00;48.792862, 2.363093;Villejuif;94076;
5004;Saint-Jacques - Val de Grâce;OUI;0;18;1;1;0;OUI;OUI;2025-04-17T15:42:44+00:00;48.8417514, 2.3413893;Paris;75056;
4012;Tiron - Rivoli;OUI;0;9;18;14;4;OUI;OUI;2025-04-17T15:40:01+00:00;48.855692253233, 2.3579058051109;Paris;75056;
4009;Village Saint-Paul;OUI;0;18;9;7;2;OUI;OUI;2025-04-17T15:42:25+00:00;48.852639866625, 2.3607301712036;Paris;75056;
21215;Verdier - Jean Jaurès;OUI;0;33;0;0;0;OUI;OUI;2025-04-17T15:41:25+00:00;48.81614048711214, 2.3123561963438988;Montrouge;92049;
10041;Gare du Nord - La Chapelle;OUI;0;15;2;0;2;OUI;OUI;2025-04-17T15:36:09+00:00;48.884178287286, 2.3561057075858;Paris;75056;
42704;Mairie du Kremlin-Bicêtre;OUI;0;22;3;0;3;OUI;OUI;2025-04-17T15:42:45+00:00;48.81191981537702, 2.3570189997553825;Le Kremlin-Bicêtre;94043;
2012;Choiseul - Quatre Septembre;OUI;0;7;4;1;3;OUI;OUI;2025-04-17T15:38:17+00:00;48.869935533187, 2.3359975218773;Paris;75056;
21706;Jean Bleuzen - Square du 11 Novembre;OUI;0;44;1;0;1;OUI;OUI;2025-04-17T15:40:02+00:00;48.8232579, 2.2965213;Vanves;92075;
33020;Waldeck Rochet - Germaine Tillon;OUI;0;15;15;14;1;OUI;OUI;2025-04-17T15:39:48+00:00;48.91105960199651, 2.3676301538944244;Aubervilliers;93001;
4017;Place de l'Hôtel de Ville;OUI;0;4;9;1;8;OUI;OUI;2025-04-17T15:42:30+00:00;48.8573314, 2.351458;Paris;75056;
32019;Place du 8 mai 1945.;OUI;0;8;19;14;5;OUI;OUI;2025-04-17T15:38:27+00:00;48.938882272105, 2.3566243797541;Saint-Denis;93066;
42211;Séminaire de Conflans - Liberté;OUI;12;20;6;4;2;OUI;OUI;2025-04-17T15:42:48+00:00;48.823194, 2.404179;Charenton-le-Pont;94018;
22506;Gare des Vallées;OUI;0;11;7;5;2;OUI;OUI;2025-04-17T15:40:41+00:00;48.913179, 2.257726;La Garenne-Colombes;92035;
12163;Hippodrome Paris-Vincennes;OUI;0;31;8;7;1;OUI;OUI;2025-04-17T15:33:09+00:00;48.82048387758518, 2.446271181106568;Paris;75056;
1025;Oratoire - Rivoli;OUI;0;2;14;11;3;OUI;OUI;2025-04-17T15:42:35+00:00;48.861342760889, 2.3400047421455;Paris;75056;
21509;Gardenat Lapostol - Franklin Roosevelt;OUI;0;16;8;4;4;OUI;OUI;2025-04-17T15:40:05+00:00;48.871839, 2.222505;Suresnes;92073;
2008;Mairie du 2ème;OUI;0;7;20;13;7;OUI;OUI;2025-04-17T15:41:21+00:00;48.8672190355135, 2.3404625437747044;Paris;75056;
13054;Pau Casals - Neuve Tolbiac;OUI;0;13;38;32;6;OUI;OUI;2025-04-17T15:42:24+00:00;48.8311602, 2.3774395;Paris;75056;
23101;Grande Rue - Europe;OUI;0;20;3;0;3;OUI;OUI;2025-04-17T15:41:20+00:00;48.8218104687602, 2.205879874527455;Sèvres;92072;
1012;Jean-Jacques Rousseau - Deux Ecus;OUI;0;5;16;8;8;OUI;OUI;2025-04-17T15:42:35+00:00;48.86297805972131, 2.3414635285735126;Paris;75056;
17106;Berthier - Porte de Clichy;OUI;0;11;12;11;1;OUI;OUI;2025-04-17T15:42:02+00:00;48.894222687781, 2.3125872006816;Paris;75056;
2004;Square Pierre Lazareff;OUI;0;6;10;2;8;OUI;OUI;2025-04-17T15:42:48+00:00;48.867141720746, 2.3483933508396;Paris;75056;
1116;Ventadour - Opéra;OUI;0;6;20;17;3;OUI;OUI;2025-04-17T15:41:15+00:00;48.866810653323, 2.3343884482519;Paris;75056;
19130;Place Paul Delouvrier;OUI;0;21;5;2;3;OUI;OUI;2025-04-17T15:42:28+00:00;48.89197621431365, 2.3851288855075836;Paris;75056;
32024;Port - Confluence;OUI;0;0;25;10;15;OUI;OUI;2025-04-17T15:42:45+00:00;48.936093926526, 2.3436167797955;Saint-Denis;93066;
35012;Candale - Mehul;OUI;0;20;5;2;3;OUI;OUI;2025-04-17T15:42:04+00:00;48.8893935006175, 2.414379715919495;Pantin;93055;
1017;Saint-Honoré - 29 juillet;OUI;5;0;19;12;7;OUI;OUI;2025-04-17T15:42:26+00:00;48.86557114282421, 2.330567417577153;Paris;75056;
21505;Édouard Vaillant - Place Jean Jaurès;OUI;0;20;1;1;0;OUI;OUI;2025-04-17T15:37:33+00:00;48.86265537999924, 2.2089037319128613;Suresnes;92073;
15040;Saint-Amand - Labrouste;OUI;0;33;3;2;1;OUI;OUI;2025-04-17T15:41:55+00:00;48.834097274832295, 2.3087677359581;Paris;75056;
2016;Aboukir - Alexandrie;OUI;0;1;19;5;14;OUI;OUI;2025-04-17T15:37:17+00:00;48.86868344444473, 2.3502043269474897;Paris;75056;
6026;Saint-Placide - Cherche Midi;OUI;0;31;34;27;7;OUI;OUI;2025-04-17T15:42:46+00:00;48.8490535919234, 2.325317971408367;Paris;75056;
4007;Place de la Bastille - Bourdon;OUI;0;9;25;20;5;OUI;OUI;2025-04-17T15:41:57+00:00;48.852364355271, 2.3681089282036;Paris;75056;
22601;Marx Dormoy - Château Sainte-Barbe;OUI;0;19;2;1;1;OUI;OUI;2025-04-17T15:42:14+00:00;48.791782341055324, 2.297856844961643;Fontenay-aux-Roses;92032;
4101;Bastille - Beaumarchais;OUI;0;6;16;11;5;OUI;OUI;2025-04-17T15:42:33+00:00;48.853833463852, 2.3685702681541;Paris;75056;
42018;Amédée Huon - Fort d'Ivry;OUI;0;23;8;2;6;OUI;OUI;2025-04-17T15:41:52+00:00;48.805131376899986, 2.388489693403244;Ivry-sur-Seine;94041;
9039;Chaussée d'Antin - Haussmann;OUI;0;18;10;6;4;OUI;OUI;2025-04-17T15:42:24+00:00;48.87243, 2.33359;Paris;75056;
48008;Guy Môquet - Parvis Georges Marchais;OUI;0;30;0;0;0;OUI;OUI;2025-04-17T15:33:13+00:00;48.79518840095975, 2.35943466424942;Villejuif;94076;
1018;Alger - Rivoli;OUI;0;3;16;11;5;OUI;OUI;2025-04-17T15:41:50+00:00;48.864773553495, 2.3294493936128;Paris;75056;
3007;Archives - Pastourelle;OUI;0;10;15;12;3;OUI;OUI;2025-04-17T15:41:01+00:00;48.8623615, 2.3595041;Paris;75056;
1026;Place du Lieutenant Henri Karcher;OUI;0;13;16;13;3;OUI;OUI;2025-04-17T15:38:25+00:00;48.863490871724466, 2.3400671035051346;Paris;75056;
35005;Quai de l'Aisne - Général Leclerc;OUI;0;18;9;4;5;OUI;OUI;2025-04-17T15:42:32+00:00;48.895713, 2.400571;Pantin;93055;
18015;Custine - Ramey;OUI;0;34;7;1;6;OUI;OUI;2025-04-17T15:40:32+00:00;48.888735896947, 2.3469526693225;Paris;75056;
6007;Bréa - Raspail;OUI;0;14;10;3;7;OUI;OUI;2025-04-17T15:32:57+00:00;48.842738478258, 2.3297942217634;Paris;75056;
23107;Gare de Sèvres - Ville d'Avray;OUI;0;15;6;0;6;OUI;OUI;2025-04-17T15:40:28+00:00;48.826262366227, 2.2001516849313;Sèvres;92072;
42028;Verdun - Carnot;OUI;0;21;7;1;6;OUI;OUI;2025-04-17T15:39:21+00:00;48.808439376064946, 2.373795211315155;Ivry-sur-Seine;94041;
6201;Saint Pères - Saint Germain;OUI;0;9;13;10;3;OUI;OUI;2025-04-17T15:42:21+00:00;48.853729675265, 2.3300181032703;Paris;75056;
12113;Cardinal Lavigerie;OUI;0;23;22;10;12;OUI;OUI;2025-04-17T15:42:33+00:00;48.832934193699835, 2.402636749399156;Paris;75056;
1023;Saint-Honoré - Musée du Louvre;OUI;5;9;22;14;8;OUI;OUI;2025-04-17T15:41:52+00:00;48.863443132848, 2.3348781846405;Paris;75056;
21119;Belfort - Victor Hugo;OUI;0;18;2;0;2;OUI;OUI;2025-04-17T15:40:41+00:00;48.9018492, 2.3172724;Clichy;92024;
19202;Marseillaise - Grenade;OUI;0;36;8;0;8;OUI;OUI;2025-04-17T15:42:22+00:00;48.889371092747, 2.3979396821544;Paris;75056;
16010;Belles Feuilles - Place de Mexico;OUI;0;16;5;1;4;OUI;OUI;2025-04-17T15:42:37+00:00;48.865804746474, 2.2829206287861;Paris;75056;
14201;Decrès - Alésia;OUI;0;26;4;4;0;OUI;OUI;2025-04-17T15:39:57+00:00;48.832200060759, 2.3139070151575;Paris;75056;
42019;Lampes;OUI;0;12;30;28;2;OUI;OUI;2025-04-17T15:41:29+00:00;48.81152481985875, 2.4017931148409843;Ivry-sur-Seine;94041;
5003;Le Goff - Gay-Lussac;OUI;0;19;14;4;10;OUI;OUI;2025-04-17T15:37:57+00:00;48.846102400979, 2.3412207886577;Paris;75056;
32020;Jules Guesdes - Carnot;OUI;0;8;7;6;1;OUI;OUI;2025-04-17T15:41:49+00:00;48.93828169931872, 2.3508992046117783;Saint-Denis;93066;
27001;Square Victor Basch;OUI;0;16;4;1;3;OUI;OUI;2025-04-17T15:42:39+00:00;48.914304862261, 2.2289156913757;Colombes;92025;
27006;Victor Hugo - Gare;OUI;0;10;11;6;5;OUI;OUI;2025-04-17T15:40:23+00:00;48.923133952658, 2.2600970417261;Colombes;92025;
17021;Jouffroy d'Abbans - Villiers;OUI;0;30;1;0;1;OUI;OUI;2025-04-17T15:36:38+00:00;48.884215547037, 2.3056533560157;Paris;75056;
1008;Les Halles - Saint-Eustache;OUI;0;3;29;20;9;OUI;OUI;2025-04-17T15:42:03+00:00;48.86362695901683, 2.342623919248581;Paris;75056;
12164;Stade Pershing;OUI;0;20;5;0;5;OUI;OUI;2025-04-17T15:41:49+00:00;48.829107826857, 2.4583535268903;Paris;75056;
